DISTRICT GEO CODE,UPAJILA GEO CODE,MOUJA NAME,CS JL NO,CS DISTRICT,CS UPAJILA NAME,SA JL NO,SA DISTRICT,SA UPAJILA NAME,RS JL NO,RS DISTRICT,RS UPAJILA NAME
38,74,কয়া,26,বগুড়া,পাঁচবিবি,3,বগুড়া,পাঁচবিবি,3,জয়পুরহাট,পাঁচবিবি
38,74,ভুইডোবা,24,বগুড়া,পাঁচবিবি,4,বগুড়া,পাঁচবিবি,4,জয়পুরহাট,পাঁচবিবি
38,74,রামভদ্রপুর,23,বগুড়া,পাঁচবিবি,5,বগুড়া,পাঁচবিবি,5,জয়পুরহাট,পাঁচবিবি
38,74,ত্রিপুরা,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,6,জয়পুরহাট,পাঁচবিবি
38,74,চেচড়া,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,7,জয়পুরহাট,পাঁচবিবি
38,74,উত্তর গোপালপুর,13,বগুড়া,পাঁচবিবি,8,বগুড়া,পাঁচবিবি,8,জয়পুরহাট,পাঁচবিবি
38,74,ভীমপুর,14,বগুড়া,পাঁচবিবি,9,বগুড়া,পাঁচবিবি,9,জয়পুরহাট,পাঁচবিবি
38,74,খোর্দ্দমহসুল,6,বগুড়া,পাঁচবিবি,10,বগুড়া,পাঁচবিবি,10,জয়পুরহাট,পাঁচবিবি
38,74,চকসমসের,10,বগুড়া,পাঁচবিবি,11,বগুড়া,পাঁচবিবি,11,জয়পুরহাট,পাঁচবিবি
38,74,পশ্চিম রামচন্দ্রপুর,11,বগুড়া,পাঁচবিবি,12,বগুড়া,পাঁচবিবি,12,জয়পুরহাট,পাঁচবিবি
38,74,উত্তর কৃষ্ণপুর,12,বগুড়া,পাঁচবিবি,13,বগুড়া,পাঁচবিবি,13,জয়পুরহাট,পাঁচবিবি
38,74,গঙ্গাপ্রসাদ ,33,বগুড়া,পাঁচবিবি,14,বগুড়া,পাঁচবিবি,14,জয়পুরহাট,পাঁচবিবি
38,74,দোঘড়া,32,বগুড়া,পাঁচবিবি,15,বগুড়া,পাঁচবিবি,15,জয়পুরহাট,পাঁচবিবি
38,74,রতনপুর,31,বগুড়া,পাঁচবিবি,16,বগুড়া,পাঁচবিবি,16,জয়পুরহাট,পাঁচবিবি
38,74,শ্রীমন্তপুর,30,বগুড়া,পাঁচবিবি,17,বগুড়া,পাঁচবিবি,17,জয়পুরহাট,পাঁচবিবি
38,74,হাটখোলা,29,বগুড়া,পাঁচবিবি,18,বগুড়া,পাঁচবিবি,18,জয়পুরহাট,পাঁচবিবি
38,74,নন্দইল,59,বগুড়া,পাঁচবিবি,19,বগুড়া,পাঁচবিবি,19,জয়পুরহাট,পাঁচবিবি
38,74,তাজপুর,60,বগুড়া,পাঁচবিবি,20,বগুড়া,পাঁচবিবি,20,জয়পুরহাট,পাঁচবিবি
38,74,ধরঞ্জী,61,বগুড়া,পাঁচবিবি,21,বগুড়া,পাঁচবিবি,21,জয়পুরহাট,পাঁচবিবি
38,74,জোগাইপুর,57,বগুড়া,পাঁচবিবি,22,বগুড়া,পাঁচবিবি,22,জয়পুরহাট,পাঁচবিবি
38,74,রায়পুর,58,বগুড়া,পাঁচবিবি,23,বগুড়া,পাঁচবিবি,23,জয়পুরহাট,পাঁচবিবি
38,74,কোটালী ভাগ,54,বগুড়া,পাঁচবিবি,24,বগুড়া,পাঁচবিবি,24,জয়পুরহাট,পাঁচবিবি
38,74,পলাশগড়,42,বগুড়া,পাঁচবিবি,25,বগুড়া,পাঁচবিবি,25,জয়পুরহাট,পাঁচবিবি
38,74,রুপাপুর,37,বগুড়া,পাঁচবিবি,26,বগুড়া,পাঁচবিবি,26,জয়পুরহাট,পাঁচবিবি
38,74,চক শিমুলীয়া,36,বগুড়া,পাঁচবিবি,27,বগুড়া,পাঁচবিবি,27,জয়পুরহাট,পাঁচবিবি
38,74,খোর্দ্দ,34,বগুড়া,পাঁচবিবি,28,বগুড়া,পাঁচবিবি,28,জয়পুরহাট,পাঁচবিবি
38,74,কুটহারা,35,বগুড়া,পাঁচবিবি,29,বগুড়া,পাঁচবিবি,29,জয়পুরহাট,পাঁচবিবি
38,74,সেকটা,9,বগুড়া,পাঁচবিবি,30,বগুড়া,পাঁচবিবি,30,জয়পুরহাট,পাঁচবিবি
38,74,ঘোড়াপা,40,বগুড়া,পাঁচবিবি,31,বগুড়া,পাঁচবিবি,31,জয়পুরহাট,পাঁচবিবি
38,74,বাগজানা,38,বগুড়া,পাঁচবিবি,32,বগুড়া,পাঁচবিবি,32,জয়পুরহাট,পাঁচবিবি
38,74,কোকতারা,39,বগুড়া,পাঁচবিবি,33,বগুড়া,পাঁচবিবি,33,জয়পুরহাট,পাঁচবিবি
38,74,দৈবকীনন্দনপু র,53,বগুড়া,পাঁচবিবি,34,বগুড়া,পাঁচবিবি,34,জয়পুরহাট,পাঁচবিবি
38,74,নিতারন,56,বগুড়া,পাঁচবিবি,35,বগুড়া,পাঁচবিবি,35,জয়পুরহাট,পাঁচবিবি
38,74,বাগুয়ান,66,বগুড়া,পাঁচবিবি,36,বগুড়া,পাঁচবিবি,36,জয়পুরহাট,পাঁচবিবি
38,74,পারইল,65,বগুড়া,পাঁচবিবি,37,বগুড়া,পাঁচবিবি,37,জয়পুরহাট,পাঁচবিবি
38,74,মির্জাপুর,62,বগুড়া,পাঁচবিবি,38,বগুড়া,পাঁচবিবি,38,জয়পুরহাট,পাঁচবিবি
38,74,হাজীপুর,63,বগুড়া,পাঁচবিবি,39,বগুড়া,পাঁচবিবি,39,জয়পুরহাট,পাঁচবিবি
38,74,কাচনা,64,বগুড়া,পাঁচবিবি,40,বগুড়া,পাঁচবিবি,40,জয়পুরহাট,পাঁচবিবি
38,74,কড়িয়া,76,বগুড়া,পাঁচবিবি,41,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,সমসাবাদ,67,বগুড়া,পাঁচবিবি,42,বগুড়া,পাঁচবিবি,42,জয়পুরহাট,পাঁচবিবি
38,74,পার্ব্বতীপুর,68,বগুড়া,পাঁচবিবি,43,বগুড়া,পাঁচবিবি,43,জয়পুরহাট,পাঁচবিবি
38,74,প্রয়াগপুর,52,বগুড়া,পাঁচবিবি,44,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,নওদা,51,বগুড়া,পাঁচবিবি,45,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,করটটি,50,বগুড়া,পাঁচবিবি,46,বগুড়া,পাঁচবিবি,46,জয়পুরহাট,পাঁচবিবি
38,74,বরণ,44,বগুড়া,পাঁচবিবি,47,বগুড়া,পাঁচবিবি,47,জয়পুরহাট,পাঁচবিবি
38,74,ছেলোবেলো,41,বগুড়া,পাঁচবিবি,48,বগুড়া,পাঁচবিবি,48,জয়পুরহাট,পাঁচবিবি
38,74,পাকু ড়িয়া,125,বগুড়া,পাঁচবিবি,49,বগুড়া,পাঁচবিবি,49,জয়পুরহাট,পাঁচবিবি
38,74,ভালুকগাড়ী,126,বগুড়া,পাঁচবিবি,50,বগুড়া,পাঁচবিবি,50,জয়পুরহাট,পাঁচবিবি
38,74,জীবনপুর,8,বগুড়া,পাঁচবিবি,51,বগুড়া,পাঁচবিবি,51,জয়পুরহাট,পাঁচবিবি
38,74,আমইল,7,বগুড়া,পাঁচবিবি,52,বগুড়া,পাঁচবিবি,52,জয়পুরহাট,পাঁচবিবি
38,74,হাজরাপুর,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,53,জয়পুরহাট,পাঁচবিবি
38,74,আয়মাপাড়া,13,বগুড়া,পাঁচবিবি,54,বগুড়া,পাঁচবিবি,54,জয়পুরহাট,পাঁচবিবি
38,74,মাঝিনা,130,বগুড়া,পাঁচবিবি,55,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,আঙ্গরা,13,বগুড়া,পাঁচবিবি,56,বগুড়া,পাঁচবিবি,56,জয়পুরহাট,পাঁচবিবি
38,74,উরানী,129,বগুড়া,পাঁচবিবি,57,বগুড়া,পাঁচবিবি,57,জয়পুরহাট,পাঁচবিবি
38,74,নিলতী,127,বগুড়া,পাঁচবিবি,58,বগুড়া,পাঁচবিবি,58,জয়পুরহাট,পাঁচবিবি
38,74,বিরঞ্জন,125,বগুড়া,পাঁচবিবি,59,বগুড়া,পাঁচবিবি,59,জয়পুরহাট,পাঁচবিবি
38,74,চাঁদপুর,123,বগুড়া,পাঁচবিবি,60,বগুড়া,পাঁচবিবি,60,জয়পুরহাট,পাঁচবিবি
38,74,বাজিতপুর,122,বগুড়া,পাঁচবিবি,61,বগুড়া,পাঁচবিবি,61,জয়পুরহাট,পাঁচবিবি
38,74,গনাই,43,বগুড়া,পাঁচবিবি,62,বগুড়া,পাঁচবিবি,62,জয়পুরহাট,পাঁচবিবি
38,74,দিবাকরপুর,42,বগুড়া,পাঁচবিবি,63,বগুড়া,পাঁচবিবি,63,জয়পুরহাট,পাঁচবিবি
38,74,উচিৎপুর,45,বগুড়া,পাঁচবিবি,64,বগুড়া,পাঁচবিবি,64,জয়পুরহাট,পাঁচবিবি
38,74,মহব্বতপুর,47,বগুড়া,পাঁচবিবি,65,বগুড়া,পাঁচবিবি,65,জয়পুরহাট,পাঁচবিবি
38,74,পূর্ব্বমানিক,56,বগুড়া,পাঁচবিবি,66,বগুড়া,পাঁচবিবি,66,জয়পুরহাট,পাঁচবিবি
38,74,রাধাবাড়ী,48,বগুড়া,পাঁচবিবি,67,বগুড়া,পাঁচবিবি,67,জয়পুরহাট,পাঁচবিবি
38,74,নাকুরগাছি,49,বগুড়া,পাঁচবিবি,68,বগুড়া,পাঁচবিবি,68,জয়পুরহাট,পাঁচবিবি
38,74,পশ্চিম মানিক,69,বগুড়া,পাঁচবিবি,69,বগুড়া,পাঁচবিবি,69,জয়পুরহাট,পাঁচবিবি
38,74,ছোট মানিক,73,বগুড়া,পাঁচবিবি,70,বগুড়া,পাঁচবিবি,"৭০,৭৩",জয়পুরহাট,পাঁচবিবি
38,74,কেশবপুর,74,বগুড়া,পাঁচবিবি,71,বগুড়া,পাঁচবিবি,71,জয়পুরহাট,পাঁচবিবি
38,74,রামনগর,75,বগুড়া,পাঁচবিবি,72,বগুড়া,পাঁচবিবি,72,জয়পুরহাট,পাঁচবিবি
38,74,উত্তর জয়দেবপুর,77,বগুড়া,পাঁচবিবি,73,বগুড়া,পাঁচবিবি,73,জয়পুরহাট,পাঁচবিবি
38,74,দামোদরপুর,81,বগুড়া,পাঁচবিবি,74,বগুড়া,পাঁচবিবি,74,জয়পুরহাট,পাঁচবিবি
38,74,আগর,80,বগুড়া,পাঁচবিবি,75,বগুড়া,পাঁচবিবি,75,জয়পুরহাট,পাঁচবিবি
38,74,দক্ষিণ জয়দেবপুর,78,বগুড়া,পাঁচবিবি,76,বগুড়া,পাঁচবিবি,76,জয়পুরহাট,পাঁচবিবি
38,74,রঘুনাথপুর,79,বগুড়া,পাঁচবিবি,77,বগুড়া,পাঁচবিবি,77,জয়পুরহাট,পাঁচবিবি
38,74,আরাজি অনন্তপুর,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,78,জয়পুরহাট,পাঁচবিবি
38,74,বিরিঞ্চি,85,বগুড়া,পাঁচবিবি,79,বগুড়া,পাঁচবিবি,79,জয়পুরহাট,পাঁচবিবি
38,74,অনন্তপুর,84,বগুড়া,পাঁচবিবি,80,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,দরপাল,86,বগুড়া,পাঁচবিবি,81,বগুড়া,পাঁচবিবি,81,জয়পুরহাট,পাঁচবিবি
38,74,পশ্চিম কৃষ্ণপুর,82,বগুড়া,পাঁচবিবি,82,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মানিক,72,বগুড়া,পাঁচবিবি,83,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,সিতা,99,বগুড়া,পাঁচবিবি,84,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মালঞ্চা,71,বগুড়া,পাঁচবিবি,85,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,বড় নারায়নপুর,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,দমদমা,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,পাঁচবিবি,104,বগুড়া,পাঁচবিবি,88,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,দানেজপুর,103,বগুড়া,পাঁচবিবি,89,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,দক্ষিণ গোপালপুর,105,বগুড়া,পাঁচবিবি,90,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,হরিহরপুর,102,বগুড়া,পাঁচবিবি,91,বগুড়া,পাঁচবিবি,91,জয়পুরহাট,পাঁচবিবি
38,74,বালিঘাটা,101,বগুড়া,পাঁচবিবি,92,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মাধখোর,98,বগুড়া,পাঁচবিবি,93,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,আরাজি পাটবুকা,97,বগুড়া,পাঁচবিবি,94,বগুড়া,পাঁচবিবি,94,জয়পুরহাট,পাঁচবিবি
38,74,পাটাবুকা,96,বগুড়া,পাঁচবিবি,95,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মালিদহ,88,বগুড়া,পাঁচবিবি,96,বগুড়া,পাঁচবিবি,96,জয়পুরহাট,পাঁচবিবি
38,74,ভাগবানপুর,89,বগুড়া,পাঁচবিবি,97,বগুড়া,পাঁচবিবি,97,জয়পুরহাট,পাঁচবিবি
38,74,জামালপুর,90,বগুড়া,পাঁচবিবি,98,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,কুতুবপুর,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,99,জয়পুরহাট,পাঁচবিবি
38,74,রসুলপুর,92,বগুড়া,পাঁচবিবি,100,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,বুধইল,93,বগুড়া,পাঁচবিবি,101,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মৃধাপাড়া,94,বগুড়া,পাঁচবিবি,102,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,গোপীনাথপুর,91,বগুড়া,পাঁচবিবি,103,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,খাসবাট্রা,95,বগুড়া,পাঁচবিবি,104,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,খাসবাগুড়ী,110,বগুড়া,পাঁচবিবি,105,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,বাগুড়ী,109,বগুড়া,পাঁচবিবি,106,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,কাশপুর,111,বগুড়া,পাঁচবিবি,107,বগুড়া,পাঁচবিবি,107,জয়পুরহাট,পাঁচবিবি
38,74,সুলতানপুর,108,বগুড়া,পাঁচবিবি,108,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,কৃষ্ণপুর,112,বগুড়া,পাঁচবিবি,109,বগুড়া,পাঁচবিবি,109,জয়পুরহাট,পাঁচবিবি
38,74,বীরনগর,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,গনেশপুর,106,বগুড়া,পাঁচবিবি,111,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মহিপুর,120,বগুড়া,পাঁচবিবি,112,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,প্রাণনাথপুর,119,বগুড়া,পাঁচবিবি,113,বগুড়া,পাঁচবিবি,113,জয়পুরহাট,পাঁচবিবি
38,74,দেবখন্ড,117,বগুড়া,পাঁচবিবি,114,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,আটুল,113,বগুড়া,পাঁচবিবি,115,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,বাজে ধুরইল,114,বগুড়া,পাঁচবিবি,116,বগুড়া,পাঁচবিবি,116,জয়পুরহাট,পাঁচবিবি
38,74,হাবিবপুর,115,বগুড়া,পাঁচবিবি,117,বগুড়া,পাঁচবিবি,117,জয়পুরহাট,পাঁচবিবি
38,74,ধুরইল,116,বগুড়া,পাঁচবিবি,118,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,দহদপুর,118,বগুড়া,পাঁচবিবি,119,বগুড়া,পাঁচবিবি,119,জয়পুরহাট,পাঁচবিবি
38,74,উচাই,121,বগুড়া,পাঁচবিবি,120,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,আটাপুর,138,বগুড়া,পাঁচবিবি,121,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,হরিসরা,128,বগুড়া,পাঁচবিবি,122,বগুড়া,পাঁচবিবি,122,জয়পুরহাট,পাঁচবিবি
38,74,দাদপুর,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,123,জয়পুরহাট,পাঁচবিবি
38,74,কালন্দপুর,133,বগুড়া,পাঁচবিবি,124,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,জগদীশপুর,135,বগুড়া,পাঁচবিবি,125,বগুড়া,পাঁচবিবি,125,জয়পুরহাট,পাঁচবিবি
38,74,রায়পুর,134,বগুড়া,পাঁচবিবি,126,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,খোকসগাড়ী,144,বগুড়া,পাঁচবিবি,127,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,সাহাজাদপুর,143,বগুড়া,পাঁচবিবি,128,বগুড়া,পাঁচবিবি,128,জয়পুরহাট,পাঁচবিবি
38,74,নান্দাস,142,বগুড়া,পাঁচবিবি,129,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মহাম্মদপুর,141,বগুড়া,পাঁচবিবি,130,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,বেড়াখাই,131,বগুড়া,পাঁচবিবি,131,বগুড়া,পাঁচবিবি,131,জয়পুরহাট,পাঁচবিবি
38,74,রহমতপুর,139,বগুড়া,পাঁচবিবি,132,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,নাকুড়া,153,বগুড়া,পাঁচবিবি,133,বগুড়া,পাঁচবিবি,133,জয়পুরহাট,পাঁচবিবি
38,74,গাঙ্গুরিয়া,158,বগুড়া,পাঁচবিবি,134,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মনীহারা,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,135,জয়পুরহাট,পাঁচবিবি
38,74,সুকুরময়ী,155,বগুড়া,পাঁচবিবি,136,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,রুনিহালী,156,বগুড়া,পাঁচবিবি,137,বগুড়া,পাঁচবিবি,137,জয়পুরহাট,পাঁচবিবি
38,74,বৃদ্ধিগ্রাম,157,বগুড়া,পাঁচবিবি,138,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,কামালপুর,159,বগুড়া,পাঁচবিবি,139,বগুড়া,পাঁচবিবি,139,জয়পুরহাট,পাঁচবিবি
38,74,বাগান,160,বগুড়া,পাঁচবিবি,140,বগুড়া,পাঁচবিবি,140,জয়পুরহাট,পাঁচবিবি
38,74,হাকিমপুর কৈজুরী,161,বগুড়া,পাঁচবিবি,141,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,চকসিধইল,162,বগুড়া,পাঁচবিবি,142,বগুড়া,পাঁচবিবি,142,জয়পুরহাট,পাঁচবিবি
38,74,আজরা সিধইল,163,বগুড়া,পাঁচবিবি,143,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,খাস সিধইল,164,বগুড়া,পাঁচবিবি,144,বগুড়া,পাঁচবিবি,144,জয়পুরহাট,পাঁচবিবি
38,74,তেলিহার,165,বগুড়া,পাঁচবিবি,145,বগুড়া,পাঁচবিবি,145,জয়পুরহাট,পাঁচবিবি
38,74,জোরা,168,বগুড়া,পাঁচবিবি,146,বগুড়া,পাঁচবিবি,146,জয়পুরহাট,পাঁচবিবি
38,74,গোবিন্দপুর,166,বগুড়া,পাঁচবিবি,147,বগুড়া,পাঁচবিবি,147,জয়পুরহাট,পাঁচবিবি
38,74,কাসারা,167,বগুড়া,পাঁচবিবি,148,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,চক ঘোষাল,159,বগুড়া,পাঁচবিবি,149,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,বাঁশখুর,170,বগুড়া,পাঁচবিবি,150,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,রহমতপুর,171,বগুড়া,পাঁচবিবি,151,বগুড়া,পাঁচবিবি,151,জয়পুরহাট,পাঁচবিবি
38,74,সুকনা পুস্করিনি,172,বগুড়া,পাঁচবিবি,152,বগুড়া,পাঁচবিবি,152,জয়পুরহাট,পাঁচবিবি
38,74,আন্দলগাঁও,173,বগুড়া,পাঁচবিবি,153,বগুড়া,পাঁচবিবি,153,জয়পুরহাট,পাঁচবিবি
38,74,বড় পুকুরিয়া,176,বগুড়া,পাঁচবিবি,154,বগুড়া,পাঁচবিবি,154,জয়পুরহাট,পাঁচবিবি
38,74,নারায়পুর,178,বগুড়া,পাঁচবিবি,155,বগুড়া,পাঁচবিবি,155,জয়পুরহাট,পাঁচবিবি
38,74,চক শালাইপুর,179,বগুড়া,পাঁচবিবি,156,বগুড়া,পাঁচবিবি,156,জয়পুরহাট,পাঁচবিবি
38,74,পাঁচইল,180,বগুড়া,পাঁচবিবি,157,বগুড়া,পাঁচবিবি,157,জয়পুরহাট,পাঁচবিবি
38,74,আরাজী আন্দুলগাঁও,177,বগুড়া,পাঁচবিবি,158,বগুড়া,পাঁচবিবি,158,জয়পুরহাট,পাঁচবিবি
38,74,চক গোবিন্দ,175,বগুড়া,পাঁচবিবি,159,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,কুয়াতপুর,174,বগুড়া,পাঁচবিবি,160,বগুড়া,পাঁচবিবি,160,জয়পুরহাট,পাঁচবিবি
38,74,সোনাকূল,181,বগুড়া,পাঁচবিবি,161,বগুড়া,পাঁচবিবি,161,জয়পুরহাট,পাঁচবিবি
38,74,পূবর্বকৃষ্ণপুর,227,বগুড়া,পাঁচবিবি,162,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,সোসারি,182,বগুড়া,পাঁচবিবি,163,বগুড়া,পাঁচবিবি,163,জয়পুরহাট,পাঁচবিবি
38,74,গোহারা,183,বগুড়া,পাঁচবিবি,164,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,পুকুর পাড়,184,বগুড়া,পাঁচবিবি,165,বগুড়া,পাঁচবিবি,165,জয়পুরহাট,পাঁচবিবি
38,74,ছালাখুর,185,বগুড়া,পাঁচবিবি,166,বগুড়া,পাঁচবিবি,166,জয়পুরহাট,পাঁচবিবি
38,74,ঢাকারপাড়া,186,বগুড়া,পাঁচবিবি,167,বগুড়া,পাঁচবিবি,167,জয়পুরহাট,পাঁচবিবি
38,74,লকনাহার,191,বগুড়া,পাঁচবিবি,168,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,কামারগাঁও,190,বগুড়া,পাঁচবিবি,169,বগুড়া,পাঁচবিবি,169,জয়পুরহাট,পাঁচবিবি
38,74,কয়েশকুল,187,বগুড়া,পাঁচবিবি,170,বগুড়া,পাঁচবিবি,170,জয়পুরহাট,পাঁচবিবি
38,74,রামচন্দ্রপুর,189,বগুড়া,পাঁচবিবি,171,বগুড়া,পাঁচবিবি,171,জয়পুরহাট,পাঁচবিবি
38,74,আমিরপুর,188,বগুড়া,পাঁচবিবি,172,বগুড়া,পাঁচবিবি,172,জয়পুরহাট,পাঁচবিবি
38,74,পানিয়াল,219,বগুড়া,পাঁচবিবি,173,বগুড়া,পাঁচবিবি,173,জয়পুরহাট,পাঁচবিবি
38,74,বয়রা,218,বগুড়া,পাঁচবিবি,174,বগুড়া,পাঁচবিবি,174,জয়পুরহাট,পাঁচবিবি
38,74,নন্দিগাঁও,192,বগুড়া,পাঁচবিবি,175,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,পানিখুর,151,বগুড়া,পাঁচবিবি,176,বগুড়া,পাঁচবিবি,176,জয়পুরহাট,পাঁচবিবি
38,74,বেলখুর,154,বগুড়া,পাঁচবিবি,177,বগুড়া,পাঁচবিবি,177,জয়পুরহাট,পাঁচবিবি
38,74,বাকিলা,158,বগুড়া,পাঁচবিবি,178,বগুড়া,পাঁচবিবি,178,জয়পুরহাট,পাঁচবিবি
38,74,নিকড়দিঘী,193,বগুড়া,পাঁচবিবি,179,বগুড়া,পাঁচবিবি,179,জয়পুরহাট,পাঁচবিবি
38,74,নান্দুলা,149,বগুড়া,পাঁচবিবি,180,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,রায়গাঁও,194,বগুড়া,পাঁচবিবি,181,বগুড়া,পাঁচবিবি,181,জয়পুরহাট,পাঁচবিবি
38,74,বড়াইল,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,182,জয়পুরহাট,পাঁচবিবি
38,74,সড়াইল,146,বগুড়া,পাঁচবিবি,183,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,রশিদপুর,145,বগুড়া,পাঁচবিবি,184,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,মোলান,198,বগুড়া,পাঁচবিবি,185,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
38,74,কেওর্তা,199,বগুড়া,পাঁচবিবি,186,বগুড়া,পাঁচবিবি,186,জয়পুরহাট,পাঁচবিবি
38,74,বারকান্দরী,200,বগুড়া,পাঁচবিবি,187,বগুড়া,পাঁচবিবি,187,জয়পুরহাট,পাঁচবিবি
38,74,শিমুলগাড়ী,201,বগুড়া,পাঁচবিবি,188,বগুড়া,পাঁচবিবি,188,জয়পুরহাট,পাঁচবিবি
38,74,মাগুরা,-,বগুড়া,পাঁচবিবি,-,বগুড়া,পাঁচবিবি,189,জয়পুরহাট,পাঁচবিবি
38,74,আমলাগাড়ী,202,বগুড়া,পাঁচবিবি,190,বগুড়া,পাঁচবিবি,190,জয়পুরহাট,পাঁচবিবি
38,74,পাঁচগাছি,197,বগুড়া,পাঁচবিবি,191,বগুড়া,পাঁচবিবি,-,জয়পুরহাট,পাঁচবিবি
